WESID,Q_RESP,Q1A,Q1B,Q1C,Q1D,Q1E,Q1F,Q1G,Q1H,Q1I,Q1J,Q1K,Q1L,Q1M,Q1N,Q1O,Q1P,Q1Q,Q1R,Q1S,Q1T,Q1U,Q2A,Q2B,Q2C,Q2D,Q2E,Q3,Q4A,Q4B,Q4C,Q4D,Q4E,Q4F,Q4G,Q4H,Q5A,Q5B,Q5C,Q5D,Q6,Q7A,Q7B,Q7C,Q8A,Q8B,Q8C,Q8D,Q8E,Q8ECODE,Q9A,Q10,Q11A,Q11B,Q12A,Q12B,Q12C,Q12D,Q12E,Q12F,Q12G,Q12H,Q12I,Q12J,Q12K,Q12L,Q12M,Q12N,Q13,Q14A1,Q14A2,Q14A3,Q14B1,Q14B2,Q14B3,Q14C1,Q14C2,Q14C3,Q14D1,Q14D2,Q14D3,Q15,Q15A,Q15B,Q16A1,Q16A2,Q16A3,Q16A4,Q16B1,Q16B2,Q16B3,Q16B4,Q16C1_1,Q16C1_2,Q16C1_3,Q16C1_4,Q16C2_1,Q16C2_2,Q16C2_3,Q16C2_4,Q16D1_1,Q16D1_2,Q16D1_3,Q16D1_4,Q16D2_1,Q16D2_2,Q16D2_3,Q16D2_4,Q16E1_1,Q16E1_2,Q16E1_3,Q16E1_4,Q16E2_1,Q16E2_2,Q16E2_3,Q16E2_4,Q16F1,Q16F2,Q16F3,Q16F4,Q16G1,Q16G2,Q16G3,Q16G4,Q16H1,Q16H2,Q16H3,Q16H4,Q16I1,Q16I2,Q16I4,Q16J1,Q16J2,Q16J4,Q16K1,Q16K2,Q16K3,Q16K4,Q16L1,Q16L2,Q16L3,Q16L4,Q18,Q19A,Q19B,Q19C,Q19D,Q19E,Q19F,Q19G,Q20A,Q20B,Q20C,Q20D,Q20E1,Q20E2,Q20F1,Q20F2,Q20G,Q20H1,Q20H2,Q20I,Q20J,Q20K,Q20L,Q20M,Q20N,Q21A1,Q21A2,Q21A3,Q21A4,Q21A5,Q21B1,Q21B2,Q21B3,Q21B4,Q21B5,Q21C1,Q21C2,Q21C3,Q21C4,Q21C5,Q21D1,Q21D2,Q21D3,Q21D4,Q21D5,Q21E1,Q21E2,Q21E3,Q21F1,Q21F2,Q21F3,Q21G1,Q21G2,Q21G3,Q21H1,Q21H2,Q21H3,Q21I1,Q21I2,Q21I3,Q21J1,Q21J2,Q21J3,Q21K1,Q21K2,Q21K3,ENROLL,PCTFREE,Q24B,Q24C,PCTMALE,Q24E,Q24F,Q24G,Q25,CATG_FTE,Q26B1,Q26B2,Q26C1,Q26C2,Q27,Q28,Q29,Q30A,Q30B,Q31A1,Q31A2,Q31B1,Q31B2,Q31C1,Q31C2,ACCESS,MONITOR,PARINV,CRISPLAN,STUCOMP,SCHLCOMP,REGPOL,LIMITS,NUMDEATH,INCIDENT,POLINC,HATECRIM,GANGINC,VIOLINC,POLINCV,HATECRMV,GANGINCV,SERVIOL,SERPOLV,SERHATEV,SERGANGV,SRATIO,Q21A6P,Q21B6P,Q21C6P,Q21D6P,Q21E6P,Q21F6P,Q21G6P,Q21H6P,Q21I6P,Q21J6P,Q21K6P,Q21A6,Q21B6,Q21C6,Q21D6,PCTMINOR,LEVEL,URBAN,FWT,FWT1,FWT2,FWT3,FWT4,FWT5,FWT6,FWT7,FWT8,FWT9,FWT10,FWT11,FWT12,FWT13,FWT14,FWT15,FWT16,FWT17,FWT18,FWT19,FWT20,FWT21,FWT22,FWT23,FWT24,FWT25,FWT26,FWT27,FWT28,FWT29,FWT30,FWT31,FWT32,FWT33,FWT34,FWT35,FWT36,FWT37,FWT38,FWT39,FWT40,FWT41,FWT42,FWT43,FWT44,FWT45,FWT46,FWT47,FWT48,FWT49,FWT50,STR_SOCS,Q2A_FL,Q2B_FL,Q2D_FL,Q2E_FL,Q9A_FL,Q10_FL,Q13_FL,Q14A1_FL,Q14A2_FL,Q14A3_FL,Q14B1_FL,Q14B2_FL,Q14B3_FL,Q14C1_FL,Q14C2_FL,Q14C3_FL,Q14D1_FL,Q14D2_FL,Q14D3_FL,Q15_FL,Q15A_FL,Q15B_FL,Q16B2_FL,Q16B3_FL,Q16B4_FL,Q16C12FL,Q16C13FL,Q16C14FL,Q16C22FL,Q16C23FL,Q16C24FL,Q16D12FL,Q16D13FL,Q16D14FL,Q16D22FL,Q16D23FL,Q16D24FL,Q16E12FL,Q16E13FL,Q16E14FL,Q16E22FL,Q16E23FL,Q16E24FL,Q16F2_FL,Q16F3_FL,Q16F4_FL,Q16G2_FL,Q16G3_FL,Q16G4_FL,Q16H2_FL,Q16H3_FL,Q16H4_FL,Q16I2_FL,Q16I4_FL,Q16J2_FL,Q16J4_FL,Q16K2_FL,Q16K3_FL,Q16K4_FL,Q16L2_FL,Q16L3_FL,Q16L4_FL,Q19A_FL,Q19B_FL,Q19C_FL,Q19D_FL,Q19E_FL,Q19F_FL,Q19G_FL,Q21A1_FL,Q21A2_FL,Q21A3_FL,Q21A4_FL,Q21A5_FL,Q21B1_FL,Q21B2_FL,Q21B3_FL,Q21B4_FL,Q21B5_FL,Q21C1_FL,Q21C2_FL,Q21C3_FL,Q21C4_FL,Q21C5_FL,Q21D1_FL,Q21D2_FL,Q21D3_FL,Q21D4_FL,Q21D5_FL,Q21E1_FL,Q21E2_FL,Q21E3_FL,Q21F1_FL,Q21F2_FL,Q21F3_FL,Q21G1_FL,Q21G2_FL,Q21G3_FL,Q21H1_FL,Q21H2_FL,Q21H3_FL,Q21I1_FL,Q21I2_FL,Q21I3_FL,Q21J1_FL,Q21J2_FL,Q21J3_FL,Q21K1_FL,Q21K2_FL,Q21K3_FL,Q24B_FL,Q24C_FL,Q24E_FL,Q24F_FL,Q24G_FL,Q26A1_FL,Q26A2_FL,Q29_FL,REGPOLFL,Q8ETEXT
3149,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,1,1,2,2,2,2,2,2,-1,-1,2,-1,-1,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,5,3,5,5,2,2,2,2,2,3,3,3,3,3,3,3,4,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,0,15,1,9,70,85,4,2,0,2,5,1,2,1,3,24,12,9,8,6,23,6,27,3,1,3,5,-1,3,1,0,-1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,2,2,22.9708495,23.3804736,23.4499829,23.555034,23.7202078,23.445202,23.4362966,23.5186481,22.9856193,23.3170033,23.3360792,24.2558415,22.7346745,23.8676135,24.2056981,23.6152437,24.061034,23.6170917,0,23.1152497,23.3397481,23.9312903,23.2351375,23.1909143,23.2842965,23.2438133,23.6523124,23.7324572,23.2124942,23.5950713,23.3755925,23.3283549,23.1239759,23.2641693,23.1750169,23.0040811,23.6284958,22.7394883,23.7493332,23.6224697,23.7049222,23.5755651,23.8826281,22.8888145,23.2004734,22.980294,23.462263,23.9963713,23.5108924,22.9599986,23.2037006,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,
3150,2,1,1,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,-9,1,1,2,1,1,1,2,2,-1,40,2,-1,-1,2,2,2,2,2,2,3,2,1,2,3,3,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,-9,4,2,1,3,1,4,4,3,3,3,3,3,3,-9,3,3,3,3,3,4,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,1,6,39,0,0,2,0,0,42,0,0,0,1,6,89,4,2,6,3,1,31,87,92,7,3,12,2,12,2,2,1,10,-9,-9,9,7,6,23,6,15,3,0,3,5,7,-9,2,1,-1,49,15,0,0,40,11,0,0,1,1,0,0,1,0,0,0,4,1,1,46,2,42,0,96,0,0,0,4,4,3,2,16.0648881,15.7975887,16.3730848,0,16.5570148,16.1502308,16.8643537,16.6321959,16.163577,16.2652957,16.7707586,16.3585734,16.4628052,16.8059685,16.4255412,17.2863073,17.0973319,16.7555588,16.2085146,16.1966844,15.8453351,15.9595239,16.4657144,16.4162912,16.4962379,16.6374307,16.1524154,16.5177567,16.0203176,15.8263702,16.8017103,16.642859,16.1384952,16.4127266,15.6625773,16.4562039,16.4694157,16.4497234,16.4000804,16.427953,16.3757083,16.3584274,16.0847455,16.7564711,16.0837323,16.3626398,17.1180186,16.1689592,16.0599316,16.4280516,15.9652169,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3151,1,1,1,2,2,2,2,2,1,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,1,2,2,2,2,-1,1,2,-1,-1,2,1,2,3,2,3,3,2,2,2,3,1,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,1,1,0,0,3,3,0,2,2,0,4,0,0,0,13,5,0,0,0,4,2,2,4,2,4,5,2,3,2,3,2,3,4,3,3,3,3,3,4,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,2,0,12,2,3,65,80,-9,2,1,2,3,0,3,1,1,18,12,9,7,6,23,7,4,2,1,2,5,8,2,2,2,-1,58,14,0,0,28,1,0,0,1,1,0,0,1,0,0,0,2,3,2,0,0,0,0,7,0,0,0,2,1,4,4,22.8003738,22.9178932,23.335722,23.322971,23.647343,23.1849544,23.3647628,22.0437675,23.484217,23.7312493,23.8539,23.8578945,23.3220353,23.5859056,23.7436716,23.1868761,23.333157,23.4337264,22.9620048,23.5855305,22.5997408,23.3852398,22.9176963,22.8590706,23.0386301,23.4106572,23.5400185,23.1654222,23.4300863,0,23.1571058,23.1204473,23.0118216,22.7965974,23.1244904,23.8215164,23.5829083,23.5911345,23.5641426,23.6078285,23.1392027,23.3719876,23.1360392,23.2580344,23.1841975,23.4933206,22.8890599,23.5370463,22.9783664,22.3940273,23.148455,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3152,1,1,1,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,-1,5,1,7,5,2,2,2,3,2,3,3,2,2,2,3,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,3,5,4,4,5,5,4,1,4,3,1,3,1,3,3,1,1,3,4,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,8,2,5,90,25,5,3,5,1,5,0,3,1,2,28,25,9,8,6,20,5,30,2,3,4,5,8,4,2,0,-1,19,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,20.6815779,21.7383975,20.9283866,21.3329853,20.8838069,21.1724459,20.8453934,20.6603651,21.6930077,0,21.0613053,21.2824301,21.3280119,20.8710759,20.6615605,20.709652,20.8677303,21.2809489,20.9072818,21.5596055,20.8003602,21.262782,21.9131701,20.691348,20.8632453,20.7982081,21.2932459,21.6171925,20.3827214,21.2698928,21.5575423,20.6570892,21.134868,21.188103,21.546938,21.4028419,20.2722325,21.1887455,21.387721,21.7204205,20.3876712,21.2840307,20.3004015,20.8409406,20.6590035,21.2844885,20.8466809,21.2208057,21.3604303,21.5784986,21.0044082,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3153,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,2,2,-1,2,2,-1,-1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,4,4,4,5,5,4,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,1,0,10,2,3,80,100,-9,3,5,1,10,0,3,1,1,20,5,9,11,6,23,8,11,4,2,4,5,8,3,2,-9,-1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4,4,17.254115,16.879024,17.6024111,18.0952575,17.4623733,17.4615186,17.8230518,17.2934538,17.3905776,17.6705597,18.1708135,17.5402068,17.4951318,18.2534016,17.8500367,18.6225257,0,18.1319608,17.3703286,17.1174931,16.8791864,17.3815148,17.7237031,17.7374677,17.588029,17.721756,17.4233802,18.0288611,17.1077146,16.8733525,17.4856786,18.0364659,17.5679115,17.0627781,16.8903875,17.7144967,17.867785,17.8757926,17.7564729,17.7326574,17.252577,17.6243253,17.377511,18.2615059,17.5135538,18.068277,18.2929343,17.5069076,17.2112707,17.2275211,16.8306218,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3154,2,2,1,2,2,2,2,1,2,1,1,2,2,1,1,1,2,2,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,2,1,2,2,1,1,1,1,2,-1,40,2,-1,-1,2,2,3,3,3,2,3,3,3,3,3,3,3,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,2,2,0,0,0,0,0,25,5,0,10,0,0,0,10,5,0,0,0,4,1,2,2,2,4,5,4,3,4,3,4,3,4,3,3,3,4,3,4,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0,0,0,0,2,17,4,1,1,8,2,1,98,75,10,3,15,0,7,0,3,1,0,51,40,9,8,6,23,8,17,2,2,2,5,7,2,2,0,-1,182,12,0,0,115,0,0,0,0,0,0,0,1,0,0,0,2,0,15,0,0,2,0,19,0,0,0,2,2,3,2,16.0648881,15.7975887,16.3730848,16.7876114,16.5570148,16.1502308,16.8643537,16.6321959,16.163577,16.2652957,16.7707586,16.3585734,16.4628052,16.8059685,16.4255412,17.2863073,17.0973319,16.7555588,16.2085146,16.1966844,15.8453351,15.9595239,16.4657144,16.4162912,16.4962379,16.6374307,16.1524154,16.5177567,16.0203176,15.8263702,0,16.642859,16.1384952,16.4127266,15.6625773,16.4562039,16.4694157,16.4497234,16.4000804,16.427953,16.3757083,16.3584274,16.0847455,16.7564711,16.0837323,16.3626398,17.1180186,16.1689592,16.0599316,16.4280516,15.9652169,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3158,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,1,2,2,2,2,2,2,-1,-1,2,-1,-1,3,2,3,3,3,2,2,2,2,3,3,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,5,4,5,5,4,2,1,2,4,2,4,2,3,1,1,3,4,4,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,17,2,2,0,8,2,2,96,96,6,2,1,0,5,0,3,1,8,70,29,9,7,6,23,6,16,1,1,2,5,-1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,0,0,0,17,0,0,0,0,1,1,3,121.0857998,125.040088,127.3412751,125.1297194,126.2869688,120.179884,126.5917944,123.9307942,121.630892,121.8951332,119.9885317,123.8122168,124.0856537,122.1384734,128.1834554,125.1780816,122.1657719,123.0133264,123.3983495,121.7570286,123.3950759,122.266458,127.5505075,118.8672621,125.1665887,119.1647086,123.0779426,123.7800814,122.695492,119.7228355,128.1114255,0,119.5106703,122.0711112,122.4642275,125.5221886,125.154035,121.7676795,121.9501643,120.1224779,128.9338638,121.6917625,124.2088317,126.5069927,124.181274,121.3895095,121.9373695,123.7831844,124.4854686,124.7507294,126.5033148,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3159,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,2,1,2,2,1,1,2,2,1,1,1,2,2,-1,0,2,-1,-1,-9,2,3,2,2,3,3,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,4,3,3,5,2,5,5,4,4,4,4,-9,3,-9,3,3,3,2,3,4,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,1,19,2,0,65,65,10,3,5,0,19,0,4,1,6,75,75,9,8,6,23,4,10,2,1,2,4,5,2,2,-9,-1,82,2,0,0,73,2,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,3,2,1,9.6799749,9.7005056,9.8659881,9.9964248,9.6660061,9.7267009,0,9.6675019,10.020502,9.8624207,10.0056243,9.9327202,9.9385665,9.7894845,9.8998718,9.6854588,9.8104295,9.955371,9.8045988,9.8293432,10.1410327,9.7022809,10.0533653,9.9219877,10.0087582,9.9471024,9.9586463,9.8049175,9.7407775,9.8373628,9.9388257,9.6495495,10.0226824,9.82415,9.943411,9.9553603,9.7610357,10.0408975,9.6081845,9.8764319,9.8426226,9.6757766,9.9674981,9.8947359,10.0662416,9.9754887,9.899235,9.8773958,10.0721679,9.9997709,9.8689167,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3161,2,1,1,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,1,1,2,2,1,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,-1,-1,1,40,2,3,2,3,3,3,3,3,2,3,2,3,2,3,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,3,0,6,6,0,0,0,0,0,7,0,0,0,0,4,3,4,5,4,5,5,4,4,4,3,2,3,4,3,3,3,3,2,4,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11,2,1,1,7,2,5,90,80,8,2,3,0,3,0,3,1,1,22,31,9,8,6,23,7,20,3,0,1,2,4,1,1,0,-1,28,12,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,3,6,0,1,1,0,11,0,0,0,0,2,4,4,22.8003738,22.9178932,23.335722,23.322971,23.647343,23.1849544,0,22.0437675,23.484217,23.7312493,23.8539,23.8578945,23.3220353,23.5859056,23.7436716,23.1868761,23.333157,23.4337264,22.9620048,23.5855305,22.5997408,23.3852398,22.9176963,22.8590706,23.0386301,23.4106572,23.5400185,23.1654222,23.4300863,23.2802758,23.1571058,23.1204473,23.0118216,22.7965974,23.1244904,23.8215164,23.5829083,23.5911345,23.5641426,23.6078285,23.1392027,23.3719876,23.1360392,23.2580344,23.1841975,23.4933206,22.8890599,23.5370463,22.9783664,22.3940273,23.148455,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3162,2,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,2,1,1,1,2,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,2,1,2,2,2,2,2,2,2,2,-1,-1,2,-1,-1,2,2,3,3,3,3,2,3,1,2,3,3,3,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,5,0,0,0,9,0,0,0,0,5,2,3,5,4,5,4,2,3,2,3,3,3,3,3,3,3,4,3,4,3,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,0,0,3,4,3,2,0,14,2,5,6,50,-9,3,1,0,5,1,3,1,0,19,31,9,8,6,24,7,19,3,1,1,4,-1,3,1,1,-1,93,2,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,0,7,0,0,0,0,1,4,3,20.3314874,20.8729704,21.1702208,20.5489687,20.8512647,20.9368374,21.1302063,20.8312512,20.8283362,20.8645612,20.6177323,20.9298456,20.4814491,20.4073104,20.9138838,20.5988913,21.0115831,20.7831005,20.5512728,20.514291,20.146715,20.652591,20.3506011,20.203371,20.8605883,20.6133214,20.9956583,20.3139361,20.6744455,20.9653657,21.031474,0,21.0041764,20.6173879,20.7190118,20.6037581,21.0941762,20.4328997,20.8250542,20.584927,20.7892184,20.9774085,20.7325613,20.7146953,20.8035379,21.0527827,20.6035136,21.1273425,20.8743618,20.2744718,20.6654027,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,
